sysid, healthScore, "capacity_total_freePct", "delAcksPct", "portReadBandwidthMBPS", "portWriteBandwidthMBPS", "cpuLatestTotalAvgPct", "cpuLatestTotalMaxPct", "nodeCountOffline", "nodeCountMissing", "ddsSizeUsedTiB"
571, 91.3229, 6.959806, 0.0, 0.36947426, 0.0, 0.947276, 0.4005441, 0.0, 0.0, 0.0
2039, 95.022736, 4.937625, 0.0, 0.0, 0.0, 0.032227736, 0.0074092317, 0.0, 0.0, 2.2614778E-15
865, 93.89133, 1.665026, 0.0, 3.3793569, 0.19783469, 0.5206178, 0.32805687, 0.0, 0.013449143, 0.004334082
3257, 92.13497, 7.626348, 0.0, 0.0, 0.22579773, 0.0, 0.0, 0.012881695, 0.0, 0.0
432, 90.38902, 9.610974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3313906E-7
1147, 98.33209, 0.0, 1.1127149, 0.28667715, 0.26851922, 0.0, 0.0, 0.0, 0.0, 0.0
4186, 36.44803, 40.5103, 0.0, 19.991194, 3.0504766, 0.0, 0.0, 0.0, 0.0, 0.0
3941, 81.11027, 1.8007724, 0.0, 17.088959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
411, 71.55004, 5.342302, 0.0, 19.991108, 3.116546, 0.0, 0.0, 0.0, 0.0, 0.0
579, 95.11731, 2.1876225, 0.0, 0.0, 2.0501683, 0.4897727, 0.15513006, 0.0, 0.0, 3.1274337E-7
573, 69.565125, 10.158555, 0.0, 19.832634, 0.4436907, 0.0, 0.0, 0.0, 0.0, 0.0
1141, 69.32382, 7.49518, 0.0, 19.762836, 1.7999512, 1.3465074, 0.271704, 0.0, 0.0, 8.0005613E-10
944, 95.93619, 1.414468, 0.0, 0.0, 0.13658673, 1.3652439, 1.1475099, 0.0, 0.0, 0.0
2703, 98.80129, 0.0, 0.0, 1.1987113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4324, 37.24644, 37.003002, 0.0, 19.990616, 5.759942, 0.0, 0.0, 0.0, 0.0, 0.0
3628, 98.092064, 0.0, 0.0, 1.6548442, 0.25309315, 0.0, 0.0, 0.0, 0.0, 0.0
3526, 58.028187, 19.569115, 0.0, 19.983503, 2.406411, 0.0, 0.0, 0.0, 0.012784019, 0.0
3838, 97.175415, 1.9006131, 0.0, 0.7402308, 0.18373905, 0.0, 0.0, 0.0, 0.0, 0.0
979, 79.99613, 0.0, 0.0, 18.725073, 1.2604582, 0.0, 0.0, 0.0, 0.0, 0.018337622
1948, 79.807014, 20.192984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0257085E-9
74, 96.219055, 3.705371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07557186
1206, 91.80314, 5.991173, 0.0, 0.0, 0.0, 1.508106, 0.6975748, 0.0, 0.0, 1.0405949E-5
2283, 96.92892, 2.923867, 0.0, 0.0, 0.1472166, 0.0, 0.0, 0.0, 0.0, 0.0
353, 86.3863, 9.062684, 0.0, 3.3256857, 1.220177, 0.0, 0.0, 0.0, 0.0, 0.0051567187
2112, 79.482834, 0.0, 0.0, 19.941935, 0.5752316, 0.0, 0.0, 0.0, 0.0, 0.0
1485, 94.57822, 2.5223892, 0.0, 1.7278845, 0.24820575, 0.75080335, 0.17247303, 0.0, 0.0, 2.5851721E-5
140, 78.44036, 0.0, 1.3284848, 19.999998, 0.2311532, 0.0, 0.0, 0.0, 0.0, 1.7779578E-6
1453, 68.31747, 5.826993, 0.0, 19.991148, 5.8643923, 0.0, 0.0, 0.0, 0.0, 0.0
1869, 75.01659, 20.539368, 0.0, 1.6823425, 0.24450731, 1.6658342, 0.85136235, 0.0, 0.0, 0.0
1668, 60.588272, 2.7991366, 0.0, 19.988825, 16.623764, 0.0, 0.0, 0.0, 0.0, 0.0
1454, 13.765465, 84.596794, 1.2708598, 0.0, 0.0, 0.22129112, 0.14559315, 0.0, 0.0, 0.0
1852, 97.160934, 2.1064146, 0.0, 0.0, 0.18074629, 0.3159864, 0.22002208, 0.0, 0.0, 0.015899356
3542, 81.428085, 18.571917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2956, 98.3129, 0.0, 0.0, 1.4660146, 0.22109155, 0.0, 0.0, 0.0, 0.0, 0.0
409, 86.856316, 10.32792, 0.4149095, 2.4008522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4479, 76.12167, 0.0, 0.0, 19.991148, 3.8871794, 0.0, 0.0, 0.0, 0.0, 0.0
3448, 93.878876, 4.8020196, 0.0, 1.0901248, 0.22898227, 0.0, 0.0, 0.0, 0.0, 0.0
2580, 92.586945, 7.4130545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1328, 78.302505, 0.0, 0.0, 19.6895, 2.0079942, 0.0, 0.0, 0.0, 0.0, 0.0
2087, 80.38254, 0.0, 0.0, 18.616426, 0.39682144, 0.45864996, 0.14556363, 0.0, 0.0, 0.0
1030, 82.522385, 15.512727, 0.0, 0.0, 0.0, 1.6199665, 0.3449204, 0.0, 0.0, 3.1834538E-10
635, 92.61084, 3.1387446, 0.0, 4.2504125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1809, 82.95147, 15.825418, 0.0, 0.3310072, 0.0, 0.54258376, 0.3141876, 0.0, 0.0, 0.03533388
531, 97.40784, 0.0, 0.0, 2.592166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4333, 99.06347, 0.0, 0.0, 0.0, 0.0, 0.75080335, 0.17247303, 0.0, 0.0, 0.013254775
361, 89.392235, 10.605279, 0.0, 0.0, 0.0, 0.0020100228, 4.7310392E-4, 0.0, 0.0, 2.7699106E-12
291, 98.478355, 0.0, 0.0, 1.297208, 0.22443983, 0.0, 0.0, 0.0, 0.0, 0.0
1313, 75.57599, 0.0, 0.0, 19.72385, 1.717993, 1.6760828, 1.3060852, 0.0, 0.0, 0.0
689, 80.92866, 15.155438, 0.0, 3.5041525, 0.2466321, 0.15699744, 0.008123717, 0.0, 0.0, 1.3190835E-7
1537, 92.18907, 6.127257, 0.0, 0.0, 0.37758678, 0.0, 1.3060852, 0.0, 0.0, 2.5092943E-11
3336, 82.34341, 0.0, 0.0, 15.759202, 0.35777932, 1.5396143, 0.0, 0.0, 0.0, 0.0
1036, 93.913864, 3.207685, 0.0, 0.0, 0.22608481, 1.5927881, 1.0595775, 0.0, 0.0, 7.4846415E-15
2686, 83.60171, 14.664014, 0.0, 0.0, 0.0, 1.2183218, 0.5159587, 0.0, 0.0, 0.0
3539, 98.18052, 0.0, 0.0, 1.6038635, 0.21562056, 0.0, 0.0, 0.0, 0.0, 0.0
4252, 96.75862, 1.4863997, 0.0, 1.5177082, 0.237273, 0.0, 0.0, 0.0, 0.0, 0.0
4231, 98.207275, 0.0, 0.0, 1.5966985, 0.19602525, 0.0, 0.0, 0.0, 0.0, 0.0
949, 79.97136, 0.0, 0.0, 19.880465, 0.14817387, 0.0, 0.0, 0.0, 0.0, 3.5961E-14
1078, 94.21038, 5.139262, 0.0, 0.0, 0.48401898, 0.14979511, 0.016543444, 0.0, 0.0, 0.0
1880, 97.45302, 0.0, 0.0, 0.0, 0.0, 1.508106, 1.0388772, 0.0, 0.0, 0.0
914, 79.65683, 17.323704, 0.0, 1.7202172, 0.21251166, 0.8295477, 0.25719044, 0.0, 0.0, 2.3106951E-8
1672, 95.69017, 2.3093112, 0.0, 1.7510716, 0.24945077, 0.0, 0.0, 0.0, 0.0, 0.0
2229, 87.32958, 0.0, 0.0, 12.471765, 0.1858423, 0.0, 0.0, 0.0, 0.0, 0.01280899
1573, 98.41611, 0.0, 0.0, 0.0, 0.0, 1.5838933, 0.0, 0.0, 0.0, 0.0
2837, 98.71928, 0.0, 0.0, 1.0300212, 0.250702, 0.0, 0.0, 0.0, 0.0, 0.0
2477, 96.59653, 2.0416026, 0.0, 0.0, 0.0, 0.8935211, 0.46835095, 0.0, 0.0, 6.7602444E-9
3818, 77.30885, 21.264278, 0.0, 1.2547412, 0.17212753, 0.0, 0.0, 0.0, 0.0, 0.0
1391, 78.09348, 0.0, 0.0, 19.979357, 1.9271617, 0.0, 0.0, 0.0, 0.0, 0.0
1413, 93.37408, 1.3385702, 1.3385702, 0.13385701, 0.13385701, 2.0078552, 1.3385702, 0.0, 0.0, 0.33464256
908, 85.4635, 13.516659, 0.0, 0.0, 0.0, 0.7760081, 0.24313387, 0.0, 0.0, 7.0228375E-4
4276, 98.07284, 0.0, 0.0, 0.0, 1.9271617, 0.0, 0.0, 0.0, 0.0, 0.0
2702, 78.168724, 2.5321221, 0.0, 18.17013, 1.1290252, 0.0, 0.0, 0.0, 0.0, 0.0
1713, 95.28475, 0.0, 0.0, 4.3791223, 0.33612737, 0.0, 0.0, 0.0, 0.0, 0.0
3395, 79.41733, 0.0, 0.0, 19.905737, 0.6769377, 0.0, 0.0, 0.0, 0.0, 0.0
421, 93.869446, 3.2922256, 0.0, 1.3520375, 0.14522272, 1.2188909, 0.12217587, 0.0, 0.0, 1.808394E-15
767, 96.22642, 3.2772052, 0.0, 0.4963737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3845, 97.066734, 0.0, 0.0, 0.0, 0.0, 1.6658342, 1.2674298, 0.0, 0.0, 0.0
3576, 74.85486, 0.0, 0.0, 19.998413, 2.5428612, 1.9762689, 0.62759614, 0.0, 0.0, 0.0
1478, 90.169014, 7.6637454, 0.0, 0.7587985, 0.0, 1.2183218, 0.19012065, 0.0, 0.0, 5.5487173E-12
2701, 95.56481, 0.0, 0.0, 1.0458511, 0.13999435, 1.9813354, 1.2680078, 0.0, 0.0, 0.0
2802, 99.67965, 0.0, 0.0, 0.0, 0.2808712, 0.0, 0.0, 0.0, 0.0, 0.03948049
4066, 88.22803, 11.771971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2074, 93.93289, 5.2176695, 0.0, 0.0, 0.18746555, 0.5565698, 0.10464569, 0.0, 0.0, 7.5927394E-4
1420, 82.63609, 11.301343, 0.0, 3.3385532, 0.27121696, 1.7215804, 0.72863925, 0.0, 0.0, 0.0025767912
1960, 99.728615, 0.0, 0.0, 0.0, 0.18534072, 0.0, 0.0, 0.0, 0.0, 0.086045295
922, 83.02763, 14.133171, 1.0396299, 0.0, 0.0, 0.9221783, 0.87738407, 0.0, 0.0, 6.4592496E-17
2617, 76.521065, 0.0, 0.0, 19.901445, 3.577491, 0.0, 0.0, 0.0, 0.0, 0.0
2541, 96.73736, 3.2626455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4356, 95.48931, 0.0, 0.0, 4.1987796, 0.31191194, 0.0, 0.0, 0.0, 0.0, 0.0
2893, 74.11926, 22.89628, 0.0, 0.588644, 0.20610811, 1.4703262, 0.63169014, 0.0, 0.0, 0.0876888
4195, 78.34993, 1.52706, 0.0, 19.957624, 0.16538706, 0.0, 0.0, 0.0, 0.0, 0.0
3721, 74.98286, 23.9669, 0.0, 0.84100884, 0.20923187, 0.0, 0.0, 0.0, 0.0, 0.0
504, 93.02009, 6.1270914, 0.0, 0.85282177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2085, 73.76875, 5.2423735, 0.0, 19.622456, 0.0, 1.3465074, 0.0, 0.0, 0.0, 0.01990591
1286, 94.992065, 0.0, 0.0, 4.668661, 0.0, 0.1917349, 0.14753872, 0.0, 0.0, 0.0
3738, 97.215935, 0.0, 0.0, 0.55014575, 0.237273, 1.3652439, 0.63140136, 0.0, 0.0, 0.0
3828, 94.955925, 0.0, 0.0, 4.538256, 0.5058183, 0.0, 0.0, 0.0, 0.0, 0.0
3618, 90.252266, 8.903567, 0.0, 0.6909076, 0.15325971, 0.0, 0.0, 0.0, 0.0, 0.0
2506, 80.385635, 0.0, 0.0, 18.46904, 1.1453272, 0.0, 0.0, 0.0, 0.0, 0.0
2245, 57.86712, 41.888428, 0.0, 0.0, 0.0, 0.24208812, 0.0022273737, 0.0, 0.0, 1.386508E-4
82, 99.99945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.5185956E-4
1149, 78.93337, 0.0, 0.0, 19.901505, 0.94149643, 0.18293995, 0.040685397, 0.0, 0.0, 0.0
3233, 98.18628, 0.0, 0.0, 1.5753791, 0.23834148, 0.0, 0.0, 0.0, 0.0, 0.0
3401, 81.571365, 0.0, 0.0, 17.208458, 1.220177, 0.0, 0.0, 0.0, 0.0, 0.0
3684, 62.93705, 36.521122, 0.0, 0.32942668, 0.21240245, 0.0, 0.0, 0.0, 0.0, 0.0
1229, 91.83812, 3.9287963, 0.0, 0.8216218, 0.16197275, 1.9813354, 1.2680078, 0.0, 0.0, 1.5040046E-4
2582, 96.21393, 3.5453281, 0.0, 0.0, 0.24073972, 0.0, 0.0, 0.0, 0.0, 0.0
87, 58.68126, 37.28003, 0.0, 0.949067, 0.23244862, 1.7939138, 1.0393513, 0.0, 0.0, 0.023928521
1161, 98.868645, 0.0, 0.0, 0.0, 0.0, 1.0819241, 0.04943146, 0.0, 0.0, 6.003252E-10
2496, 91.748184, 5.6653013, 0.0, 1.4268358, 0.19406806, 0.7319483, 0.23285073, 0.0, 0.0, 8.15082E-4
1261, 59.10175, 28.14882, 0.0, 11.514623, 0.25103757, 0.8469193, 0.13684857, 0.0, 0.0, 2.1050711E-20
3026, 95.55945, 0.0, 0.0, 1.601672, 0.23256803, 1.6658342, 0.9404799, 0.0, 0.0, 0.0
4332, 67.69597, 11.368288, 0.0, 19.638899, 1.2968415, 0.0, 0.0, 0.0, 0.0, 0.0
1963, 58.562565, 4.905492, 0.0, 19.999996, 16.46446, 0.0, 0.0, 0.0, 0.0, 0.06748402
2020, 76.48621, 0.0, 0.0, 19.919249, 3.59454, 0.0, 0.0, 0.0, 0.0, 0.0
2311, 57.35123, 20.84006, 0.0, 19.804379, 0.0, 2.0043285, 0.0, 0.0, 0.0, 8.950925E-7
155, 88.92941, 10.473518, 0.0, 0.0, 0.0, 0.45583415, 0.14123105, 0.0, 0.0, 0.0
3679, 54.55466, 44.727104, 0.0, 0.53551114, 0.18272486, 0.0, 0.0, 0.0, 0.0, 0.0
1626, 89.886, 0.0, 0.0, 10.113998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1207, 93.94801, 5.3289037, 0.0, 0.7230793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2565, 96.14521, 0.0, 0.0, 0.0, 1.0420959, 1.700619, 1.1120758, 0.0, 0.0, 5.955709E-20
3728, 95.3139, 2.0749938, 0.0, 0.15630093, 0.21346983, 1.4703262, 0.7710089, 0.0, 0.0, 0.0
2454, 95.750175, 4.0679235, 0.0, 0.0, 0.1819034, 0.0, 0.0, 0.0, 0.0, 0.0
683, 73.58408, 4.407865, 0.0, 19.982687, 2.0108547, 0.0, 0.0, 0.0, 0.014511517, 0.0
2796, 96.185814, 0.0, 0.0, 1.5245482, 0.22681628, 1.3652439, 0.6975748, 0.0, 0.0, 0.0
1289, 93.34972, 4.926571, 1.3296729, 0.20204918, 0.0, 0.12761824, 0.06238637, 0.0, 0.0, 0.0019890752
3053, 73.71715, 5.003824, 0.0, 19.809097, 1.3484896, 0.0, 0.0, 0.0, 0.0, 0.12143763
2527, 98.34891, 0.0, 0.0, 1.4332976, 0.2177927, 0.0, 0.0, 0.0, 0.0, 0.0
2557, 99.55563, 0.0, 0.0, 0.30366623, 0.14070044, 0.0, 0.0, 0.0, 0.0, 0.0
220, 70.19568, 8.743816, 1.2899418, 19.770563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4462, 80.00864, 0.0, 0.0, 19.991364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1241, 98.25452, 1.7454857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.084495E-15
2595, 77.620605, 0.0, 1.0293386, 19.725172, 1.6248846, 0.0, 0.0, 0.0, 0.0, 0.0
6, 69.573586, 6.651287, 0.0027996816, 19.966108, 3.8062184, 0.0, 0.0, 0.0, 0.0, 0.0
4467, 79.06705, 0.0, 0.0, 19.70608, 1.2134268, 0.0, 0.0, 0.0, 0.013447758, 0.0
2488, 76.07476, 23.92524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
322, 98.64876, 0.0, 0.0, 1.1450307, 0.20621412, 0.0, 0.0, 0.0, 0.0, 0.0
1296, 65.94796, 14.011159, 0.4669352, 16.315178, 1.0521512, 1.8783549, 0.0, 0.0, 0.0, 0.32826346
1293, 98.52986, 1.4701341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2815325E-6
1876, 98.045296, 0.0, 0.0, 1.7278845, 0.22681628, 0.0, 0.0, 0.0, 0.0, 0.0
3716, 97.804726, 1.4059637, 0.0, 0.0, 0.0, 0.5565698, 0.23274402, 0.0, 0.0, 0.0
1422, 97.128395, 0.0, 0.0, 0.22764367, 0.15558879, 1.6241246, 0.8517513, 0.0, 0.0, 0.012494635
3211, 98.15388, 0.0, 0.0, 1.6182814, 0.2278382, 0.0, 0.0, 0.0, 0.0, 0.0
1337, 96.00021, 3.095395, 0.0, 0.0, 0.0, 0.47115228, 0.22002208, 0.0, 0.0, 0.21321969
2682, 95.22511, 3.4441864, 1.3307015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2907, 95.10531, 0.0, 0.0, 4.6166134, 0.2780788, 0.0, 0.0, 0.0, 0.0, 0.0
4257, 34.409424, 44.13944, 0.0, 19.725172, 1.7259666, 0.0, 0.0, 0.0, 0.0, 0.0
1504, 99.761856, 0.0, 0.0, 0.0, 0.23814052, 0.0, 0.0, 0.0, 0.0, 0.0
215, 94.23408, 1.9652425, 0.0, 2.2610633, 0.0, 1.5396143, 0.0, 0.0, 0.0, 0.0
2677, 83.244385, 0.0, 0.0, 15.6102915, 1.1453272, 0.0, 0.0, 0.0, 0.0, 0.0
3646, 91.566536, 3.4794981, 0.0, 4.953963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
342, 96.948395, 2.562212, 0.0, 0.24942195, 0.0, 0.22083512, 0.019134, 0.0, 0.0, 6.042476E-12
1476, 65.51628, 0.0, 0.0, 19.9994, 13.1933155, 0.0, 1.2908536, 0.0, 0.0, 1.5005367E-4
3453, 88.623924, 9.598857, 0.0, 1.5266426, 0.2505734, 0.0, 0.0, 0.0, 0.0, 0.0
2962, 99.76035, 0.0, 0.0, 0.0, 0.23964593, 0.0, 0.0, 0.0, 0.0, 0.0
3376, 81.28473, 0.0, 0.16364662, 17.323313, 0.0, 0.0, 1.2283155, 0.0, 0.0, 0.0
1371, 96.57148, 2.6430566, 0.0, 0.49168396, 0.29378295, 0.0, 0.0, 0.0, 0.0, 0.0
4203, 53.000946, 30.59801, 0.0, 15.389637, 1.0114079, 0.0, 0.0, 0.0, 0.0, 0.0
1089, 89.92535, 6.2830944, 0.0, 1.2394074, 0.230132, 1.6241246, 0.69789374, 0.0, 0.0, 0.0
253, 96.4834, 0.0, 0.0, 0.19020832, 0.1704069, 1.839957, 1.2674298, 0.0, 0.0, 0.04860132
158, 95.57536, 3.9818769, 0.0, 0.0, 0.44276354, 0.0, 0.0, 0.0, 0.0, 0.0
1687, 55.723797, 42.299927, 0.0, 0.0, 0.0, 1.0337834, 0.7468157, 0.0, 0.0, 0.1956802
2906, 98.51049, 0.0, 0.0, 0.0, 0.42996395, 0.93571275, 0.123833776, 0.0, 0.0, 1.855508E-6
1518, 97.660614, 0.0, 0.0, 0.35733277, 0.0, 1.9813354, 0.0, 0.0, 0.0, 7.157211E-4
1013, 93.035675, 5.501086, 0.0, 0.0, 0.0, 1.4586043, 0.0, 0.0, 0.0, 0.004637213
1578, 95.838936, 0.0, 0.0, 1.6599824, 0.22231631, 1.508106, 0.7706567, 0.0, 0.0, 0.0
881, 74.54933, 1.3890754, 1.319516, 19.956621, 2.7854586, 0.0, 0.0, 0.0, 0.0, 0.0
1834, 78.41517, 0.0, 0.0, 19.975409, 1.6094241, 0.0, 0.0, 0.0, 0.0, 0.0
4130, 97.491035, 1.5267127, 0.0, 0.82814395, 0.15411162, 0.0, 0.0, 0.0, 0.0, 0.0
1227, 73.170784, 2.4101717, 0.5649239, 19.566208, 1.6093808, 1.6422291, 1.0363032, 0.0, 0.0, 0.0
2129, 77.171326, 0.0, 0.0, 19.780407, 3.0482635, 0.0, 0.0, 0.0, 0.0, 0.0
4118, 79.225655, 0.0, 0.0, 19.628397, 1.1459498, 0.0, 0.0, 0.0, 0.0, 0.0
2231, 98.12164, 0.0, 0.0, 0.0, 0.0, 1.8783549, 0.0, 0.0, 0.0, 0.0
4122, 80.18924, 0.0, 0.0, 19.810764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1719, 91.99876, 3.9187794, 0.0, 1.8021368, 0.3371775, 1.9431517, 0.0, 0.0, 0.0, 0.0
4157, 80.52928, 3.3700829, 0.0, 15.765552, 0.3350784, 0.0, 0.0, 0.0, 0.0, 0.0
2946, 99.76046, 0.0, 0.0, 0.0, 0.23953764, 0.0, 0.0, 0.0, 0.0, 0.0
2412, 99.79276, 0.0, 0.0, 0.0, 0.2071442, 0.0, 0.0, 0.0, 0.0, 8.941636E-5
1927, 96.26711, 2.2153687, 0.0, 0.0, 0.19116852, 0.8087205, 0.51748043, 0.0, 0.0, 1.5040046E-4
3652, 78.390915, 0.0, 0.0, 19.977026, 1.6320628, 0.0, 0.0, 0.0, 0.0, 0.0
1022, 73.01448, 2.146963, 1.3284848, 19.999998, 2.4890718, 0.0, 1.021003, 0.0, 0.0, 0.0
1330, 95.06049, 3.1136513, 0.0, 1.5873893, 0.23846385, 0.0, 0.0, 0.0, 0.0, 0.0
1495, 98.216415, 0.0, 0.0, 1.5404243, 0.24316181, 0.0, 0.0, 0.0, 0.0, 0.0
918, 87.72951, 9.541244, 0.0, 0.0, 2.7292511, 0.0, 0.0, 0.0, 0.0, 0.0
4354, 99.75055, 0.0, 0.0, 0.0, 0.24945077, 0.0, 0.0, 0.0, 0.0, 0.0
3981, 58.187813, 20.889818, 0.0, 19.952429, 0.96993893, 0.0, 0.0, 0.0, 0.0, 0.0
1840, 73.160835, 0.0, 0.0, 19.901505, 5.534102, 1.1033248, 0.30023646, 0.0, 0.0, 0.0
1423, 97.42072, 1.3907386, 0.0, 0.17891477, 0.0, 0.66244805, 0.34717363, 0.0, 0.0, 0.0
418, 99.22463, 0.0, 0.0, 0.0, 0.0, 0.49103463, 0.2843312, 0.0, 0.0, 6.162453E-8
762, 94.73848, 4.406082, 0.0, 0.0, 0.0, 0.58463293, 0.27080765, 0.0, 0.0, 0.0
1539, 95.65761, 0.0, 0.0, 3.39557, 0.9468244, 0.0, 0.0, 0.0, 0.0, 0.0
2351, 86.84088, 10.051736, 0.0, 0.0, 0.0, 1.839957, 1.2674298, 0.0, 0.0, 0.0
2616, 93.947296, 6.0527077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
577, 80.777176, 0.0, 0.0, 18.065882, 1.1569461, 0.0, 0.0, 0.0, 0.0, 0.0
1430, 81.11871, 0.0, 0.0, 18.881283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
930, 97.69227, 0.0, 1.3002354, 0.8810856, 0.0, 0.11821923, 0.008188435, 0.0, 0.0, 6.6548085E-7
1893, 98.09583, 0.0, 0.0, 1.6548442, 0.24932283, 0.0, 0.0, 0.0, 0.0, 0.0
4352, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
75, 97.88948, 0.0, 0.45389467, 0.2542539, 0.20387894, 0.0, 1.1984905, 0.0, 0.0, 0.0
1629, 75.70284, 4.4526153, 0.0, 18.562628, 0.96822226, 0.1793808, 0.13431163, 0.0, 0.0, 0.0
2117, 74.22042, 4.7148466, 0.0, 19.93429, 0.40195143, 0.44145015, 0.28704423, 0.0, 0.0, 0.0
2217, 77.81443, 21.977276, 0.0, 0.0, 0.2082925, 0.0, 0.0, 0.0, 0.0, 0.0
2264, 94.30555, 5.4698954, 0.0, 0.0, 0.22455515, 0.0, 0.0, 0.0, 0.0, 0.0
13, 94.552956, 0.0, 0.9014553, 2.2806566, 0.822414, 0.7665302, 0.675987, 0.0, 0.0, 0.0
323, 99.17803, 0.0, 0.0, 0.0, 0.0, 0.5320777, 0.2898858, 0.0, 0.0, 7.7848017E-7
1753, 95.26802, 1.4411442, 1.3294088, 0.0, 0.0, 0.9404224, 1.021003, 0.0, 0.0, 0.0
1781, 80.45647, 0.0, 0.0, 18.94364, 0.0, 0.4897727, 0.10401338, 0.0, 0.0, 0.006108916
3563, 97.25876, 0.0, 1.2596459, 0.0, 0.0, 1.4815922, 0.0, 0.0, 0.0, 0.0
126, 78.41608, 18.687935, 0.0, 1.4012558, 0.2233182, 0.0, 1.2680078, 0.0, 0.0, 0.0034058036
3543, 97.421906, 2.347844, 0.0, 0.0, 0.23025022, 0.0, 0.0, 0.0, 0.0, 0.0
4446, 17.899612, 82.10039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1563, 95.89908, 1.5989655, 0.0, 0.9986523, 0.2010041, 0.9871842, 0.3141876, 0.0, 0.0, 9.2823646E-4
4500, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
685, 97.419426, 2.0034606, 0.0, 0.0, 0.0, 0.5486542, 0.02845909, 0.0, 0.0, 3.2284495E-23
4190, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2464, 92.73133, 5.418248, 0.0, 0.8015186, 0.0, 0.6795168, 0.31404373, 0.0, 0.0, 0.0553411
4191, 79.80652, 0.0, 0.0, 19.34332, 0.8501583, 0.0, 0.0, 0.0, 0.0, 0.0
2513, 71.02806, 3.179423, 0.0, 19.99093, 5.801589, 0.0, 0.0, 0.0, 0.0, 1.0562035E-12
2546, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4176, 70.25214, 8.511654, 0.0, 19.996494, 1.239717, 0.0, 0.0, 0.0, 0.0, 0.0
3356, 96.46329, 3.5367146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
620, 93.33975, 4.245088, 1.2267066, 0.0, 0.31800508, 0.7300688, 0.14037783, 0.0, 0.0, 3.121481E-14
2159, 98.41517, 0.0, 0.0, 1.4204005, 0.16443315, 0.0, 0.0, 0.0, 0.0, 0.0
1082, 98.76792, 0.0, 1.2320814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4227, 98.3576, 0.0, 0.0, 1.4076107, 0.2347883, 0.0, 0.0, 0.0, 0.0, 0.0
1802, 93.44701, 3.3466833, 1.278332, 0.30178982, 0.20171589, 1.2073514, 0.21712172, 0.0, 0.0, 1.266492E-12
2885, 98.12886, 0.0, 0.0, 1.6255343, 0.24560797, 0.0, 0.0, 0.0, 0.0, 0.0
2856, 77.26137, 2.2799726, 0.0, 18.645874, 1.7930661, 0.0, 0.0, 0.0, 0.0, 0.019716157
1662, 89.809044, 8.800284, 0.0, 0.22084014, 0.15724202, 1.0125918, 0.0, 0.0, 0.0, 0.0
1987, 80.03569, 0.0, 0.0, 19.04566, 0.9186508, 0.0, 0.0, 0.0, 0.0, 0.0
111, 96.23266, 2.1263387, 0.0, 0.0, 0.95062965, 0.67017007, 0.020205839, 0.0, 0.0, 0.0
1411, 80.6738, 0.0, 0.0, 17.71356, 1.1674074, 0.0, 0.4452366, 0.0, 0.0, 0.0
3341, 90.22806, 9.350776, 0.0, 0.0, 0.4085889, 0.0, 0.0, 0.0, 0.012576719, 0.0
